id,year,name,yrfound,plfound,aims,activities,orgtype,direct_promotion,ltrcode,democracy,cat1,demcat1,demcat_rob,demsocialism,christdem,Afghanistan,Albania,Algeria,AmericanSamoa,Andorra,Angola,AntiguaandBarbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,BahamasThe,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,BosniaandHerzegovina,Botswana,Brazil,BritishVirginIslands,BruneiDarussalam,Bulgaria,BurkinaFaso,Burundi,CaboVerde,Cambodia,Cameroon,Canada,CaymanIslands,CentralAfricanRepublic,Chad,ChannelIslands,Chile,China,Colombia,Comoros,CongoDemRep,CongoRep,CostaRica,CotedIvoire,Croatia,Cuba,Curacao,Cyprus,CzechRepublic,Czechoslovakia,Denmark,Djibouti,Dominica,DominicanRepublic,Ecuador,EgyptArabRep,ElSalvador,EquatorialGuinea,Eritrea,Estonia,Eswatini,Ethiopia,FaroeIslands,Fiji,Finland,France,FrenchPolynesia,Gabon,GambiaThe,Georgia,Germany,GermanyDR,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,GuineaBissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,IranIslamicRep,Iraq,Ireland,IsleofMan,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,KoreaDemPeoplesRep,KoreaRep,Kuwait,KyrgyzRepublic,LaoPDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MacaoSARChina,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,MarshallIslands,Mauritania,Mauritius,Mexico,MicronesiaFedSts,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,NewCaledonia,NewZealand,Nicaragua,Niger,Nigeria,NorthMacedonia,NorthernMarianaIslands,Norway,Oman,Pakistan,Palau,Panama,PapuaNewGuinea,Paraguay,Peru,Philippines,Poland,Portugal,PuertoRico,Qatar,Romania,RussianFederation,Rwanda,Samoa,SanMarino,SaoTomeandPrincipe,SaudiArabia,Senegal,Serbia,Seychelles,SierraLeone,Singapore,SintMaartenDutchpart,SlovakRepublic,Slovenia,SolomonIslands,Somalia,SouthAfrica,SouthSudan,Spain,SriLanka,StKittsandNevis,StLucia,StMartinFrenchpart,StVincentandtheGrenadines,Sudan,Suriname,Sweden,Switzerland,SyrianArabRepublic,Tajikistan,Tanzania,Thailand,TimorLeste,Togo,Tonga,TrinidadandTobago,Tunisia,Turkey,Turkmenistan,TurksandCaicosIslands,Tuvalu,Uganda,Ukraine,UnitedArabEmirates,UnitedKingdom,UnitedStates,Uruguay,Uzbekistan,Vanuatu,VenezuelaRB,Vietnam,VirginIslandsUS,YemenPDR,YemenAR,Yemen,Zambia,Zimbabwe,cties1,cties2,dirdem,cties3
D5328,2015,Magistrats europeens pour la democratie et les libertes (MEDEL),1985,France,"Promote a European jurisdictional culture based on the legal values of democracy, essentially respect for human rights and fundamental freedoms; protect differences between human beings and the rights of minorities, especially of immigrants and the disadvantaged, with a view to social emancipation; support European integration in creating a European political union and a greater social justice; defend the independence of the judiciary from other authorities and specific interests; Promote transparency of the judicial system, democratization of the magistrature and the right of judges to meet, to express themselves and to form unions; promote exchange of information and of democratic legal culture between judges of different countries.",Events/meetings; training/education.,D,1,,1,Institutions,Rule of law,Rule of law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,12,12,1,12
D5342,2015,Union internationale des journalistes africains (UIJA),1974,Democratic Republic of the Congo,"Work for the benefit of the continent and African journalists in a spirit of cooperation and African unity; promote cooperation among journalists; coordinate professional activities; defend the right to freedom of expression in the spirit of realistic understanding, especially in the struggle against apartheid; defend African cause in general.",Training/education; events/meetings; knowledge management/information dissemination.,D,1,,0,Press,Civil liberties,Civil liberties,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,1,49,49,,
D5730,2015,African Jurists' Association (AJA),1979,,"Instigate reflection from which would emerge judicial systems adapted to socioeconomic and cultural realities of Africa; favor development of a current of opinion serving to promote and protect the rights of man, an individual and collective freedom, a necessary condition for autocentric and integral development of the African peoples. Given the critical situation of human rights in Africa, a pose in general: the death penalty; imprisonment for offenses of opinion; torture, ill-treatment and arbitrary arrest.",,D,1,v,0,Political Rights/Liberties/Freedoms,Civil liberties,Civil liberties,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,20,20,,
D5913,2015,International Association of Prosecutors (IAP),1995,Austria,"Set and raise standards of professional conduct and ethics for prosecutors worldwide; promote the rule of law, fairness, impartiality and respect for human rights and improving international cooperation to combat crime.",Works closely with the UN Secretariat to secure assistance of experienced prosecutors for projects and advice in developing countries; organizes annual conference and 4 regional conferences; develops and promulgates a series of standards for prosecutors.,B,1,y,0,Rule of Law,Rule of law,Rule of law,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,,,1,1,0,116,116,,
D6002,2015,European Association of Lawyers for Democracy and World Human Rights (ELDH),1993,France,"Promote human rights, peace, disarmament and understanding between peoples; fight against racism and fascism; fight against discrimination; promote equal entitlement of women and men and respect children's rights; protect the environment. ",Research/documentation; standards/guidelines; politics/policy/regulatory; events/meetings.,D,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,18,18,1,18
D6428,2015,Christian Democrat Feminine International (CDFI),1978,Venezuela,"Promote and coordinate international action of Christian Democrat feminine organizations; pursue doctrinal studies and promote political studies; ensure the affirmation of humanist and Christian values and principles of freedom, democracy and social justice.","Seminars, meetings, conferences on topics such as women, human rights, civil and political rights.",F,1,y,1,Christian Democracy,"Democracy, general",,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,,0,0,0,60,,1,
D6612,2015,International Young Democrat Union (IYDU),1981,United States,Promote and defend the ideals and cultural heritage of pluralist democracies; contribute to and participate in the workings of IDU; extend and strengthen cooperation among member organizations,Organizes: meetings; Freedom Forum.,C,1,y,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,,,0,1,0,58,58,1,58
D6670,2015,Federacion Latinoamericana de Periodistas (FELAP),1976,Mexico,Defend the freedom of the press and of access to information; improve working conditions; contribute to friendship among the peoples of Latin America and the Caribbean; show solidarity with journalists who are persecuted.,,D,1,,0,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,0,0,0,24,24,,
D6864,2015,Association of African Election Authorities (AAEA),1997,Uganda,"Promote cooperation and mutual assistance among electoral organizations in the region in the pursuit of democracy by processes that ensure free, fair and peaceful elections.",,D,1,,1,Elections,Elections,Elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,1,17,17,1,17
D7002,2015,Association of Caribbean Electoral Organizations (ACEO),1998,Puerto Rico,"Promote cooperation and mutual assistance among electoral organizations in the region in the pursuit of democracy by processes that ensure free, fair and peaceful elections.",,D,1,v,1,Elections,Elections,Elections,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,19,19,1,19
D7003,2015,Association of Asian Election Authorities (AAEA),1998,Philippines,"Promote and institutionalize open and transparent elections, independent election authorities, professional election administration, citizen participation in the electoral and civic process, information sharing; develop information resources.",Projects include: development of Asian-electoral information resources; election observation missions; exchange of election-related materials; arrangement of professional development opportunities.,D,1,,0,Elections,Elections,Elections,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,16,16,,
D7053,2015,Association of European Election Officials (ACEEEO),1991,Hungary,"Provide a non-partisan forum, independent of national governments, for information exchange among election officials and experts throughout the Central and Eastern European region to discuss and act upon ways to promote open and transparent elections with the objective of supporting good governance and democracy",Maintains an election documentation center. Offers electoral training and studies. Conducts election observation missions.,D,1,,1,Elections,Elections,Elections,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,25,25,1,25
D7319,2015,Union Interamericana de Organismos Electorales (UNIORE),1991,Venezuela,"Increase cooperation between member associations and individual electoral organizations belonging to the union; promote the sharing of information on electoral systems; foster participation of representatives of member organizations in an observer capacity in electoral processes, at the invitation of the country where they are held which shall provide the necessary facilities as far as practicable in terms of its own resources; formulate general recommendations for member organizations; promote honest, efficient and democratic electoral systems which guarantee universal suffrage and a free and secret ballot; provide support and assistance, as far as practicable, to electoral organizations which request it.",,D,1,,1,Elections,Elections,Elections,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,0,0,0,24,24,1,24
D7855,2015,Asian Federation Against Involuntary Disappearances (AFAD),2000,Philippines,"Promote, protect and defend the human rights of victims of involuntary disappearance in Asia and their families; facilitate the search for the disappeared, with the hope of rescuing lives; build, develop and promote international solidarity among organizations of families of the disappeared within Asia and among individual representatives of countries where these organizations cannot exist because of intense repression; assist member organizations in their local concerns on involuntary disappearance; promote awareness of disappearances and act urgently on specific cases; develop strategies and tactics for lobbying Asian government bodies at national, regional and international levels; transmit denunciations to competent international organizations; campaign actively against government measures to perpetuate impunity and for public acknowledgment of disappearances by governments and their commitment to establish mechanisms to make disappearances illegal; become a venue for discussion on substantive issues and training on relevant topics and for the holistic healing of families suffering the pain and economic loss of losing loved ones; work for adoption of international instruments aimed at preventing enforced disappearance.",Formulates updates on the situation of disappearances in Asia and reports these to WGEID and other appropriate international and regional bodies; developing an e-mail urgent response network.,D,1,,0,Dignity/Integrity,Civil liberties,Civil liberties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,9,9,,
D7916,2015,Democrat Union of Africa (DUA),1992,,"Serve as a forum for dialogue between member organizations and policymakers on issues of democracy, good government, economic policy, human rights and human development.",Organizes meetings and seminars.,E,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1,1,18,18,1,18
D8078,2015,International Democrat Union (IDU),1983,United Kingdom,"Promote a free, open and democratic society, the free market economy, the rule of law, social justice, the role of the family, and a society where conditions are created to enable everyone to reach their full potential and carry out their responsibilities to their fellow men and women; Foster the common philosophy of member parties; establish permanent relations at a bilateral and multilateral level and encourage mutual support; provide a forum for the exchange of views and information on matters of interest to all or a considerable number of member parties","Undertakes fact-finding missions, for example to: Central America; South Africa. SFCA develops internal reports on specific international questions, providing the basis for public communiques and for recommendations to the leadership of member parties. Occasional ad hoc groups monitor important national elections and prepare for future work.",C,1,,1,"Democracy, general","Democracy, general","Democracy, general",0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,,,0,0,0,56,56,1,56
D8339,2015,South East Europe Media Organization (SEEMO),2000,Croatia,"Promote and safeguard freedom of the press in the South East European region; improve the standards and practices of journalism; promote cooperation, understanding and the free exchange of news; ensure safety of journalists.","Programs (3): media aid; media law; media in transition. Set up 'SEEMO Emergency Fund'; organizes conferences, congresses and regular meetings. Presents annual SEEMO-CEI Award for investigative journalism; annual SEEMO Award for Human Rights Photo; annual Dr Erhard Busek-SEEMO Award for Better Understanding in South East Europe; SEEMO Award for Mutual Cooperation in SEE (during International Human Rights Day, 10 Dec).",D,1,,0,Press,Civil liberties,Civil liberties,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0,0,19,19,,
D8483,2015,Organization of Eastern Caribbean Bar Associations (OECS Bar Association),1989,Antigua-Barbuda,"Represent, promote and protect the interest of the legal profession within the region; be concerned with questions of human rights and the rule of law; protect the public's rights of access to the courts and to legal representation; work for the improvement of the administration of justice; and to take any action which contributes to the protection and preservation of fundamental conditions for a well-ordered society.",Organizes annual law fair.,D,1,,0,Lawyers,Rule of law,Rule of law,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,6,6,,
D8487,2015,Federacion Latinoamericana de Trabajadores de la Cultura y de la Comunicacion Social (FELATRACCS),1976,Costa Rica,"Promote the organization of workers in the press sector in all countries of Latin America, providing material and technical assistance as necessary, and organizing necessary services at the Latin American level, cooperating in national-level provision of such services; promote unity at the national level among all organizations in the sector to render the activities more effective; study, promote, defend and represent the interests of press workers with government bodies in Latin America and worldwide, in line with workers' rights and interests; defend and promote the right for free and democratic organization of all press workers; monitor respect for freedom of information and expression.","Denounces violations of the liberty of information and free expression in Latin America and the Caribbean and defends the physical integrity and the human rights of journalists and press workers. Organizes meetings, seminars, training workshops, correspondence courses. Hold Congresses (every 4 years).",D,1,,1,Press,Civil liberties,Civil liberties,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,0,0,0,17,17,1,17
